state,county,tract,block group,NAME,B25061_001E,B25061_002E,B25061_003E,B25061_004E,B25061_005E,B25061_006E,B25061_007E,B25061_008E,B25061_009E
31,109,002701,2,"Block Group 2, Census Tract 27.01, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968000,1,"Block Group 1, Census Tract 9680, Dawson County, Nebraska",7,0,0,0,0,0,0,0,0
31,153,010631,1,"Block Group 1, Census Tract 106.31, Sarpy County, Nebraska",50,0,0,0,0,0,0,0,0
31,019,969203,3,"Block Group 3, Census Tract 9692.03, Buffalo County, Nebraska",11,0,0,0,0,0,0,0,11
31,121,966700,3,"Block Group 3, Census Tract 9667, Merrick County, Nebraska",5,0,0,0,0,0,0,0,0
31,109,003717,1,"Block Group 1, Census Tract 37.17, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,002001,1,"Block Group 1, Census Tract 20.01, Lancaster County, Nebraska",60,0,22,0,0,0,0,0,22
31,079,001000,4,"Block Group 4, Census Tract 10, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002800,1,"Block Group 1, Census Tract 28, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,177,050202,1,"Block Group 1, Census Tract 502.02, Washington County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,002300,2,"Block Group 2, Census Tract 23, Lancaster County, Nebraska",43,0,0,0,0,0,0,0,0
31,153,010619,2,"Block Group 2, Census Tract 106.19, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,959700,3,"Block Group 3, Census Tract 9597, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007464,4,"Block Group 4, Census Tract 74.64, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,004000,1,"Block Group 1, Census Tract 40, Douglas County, Nebraska",20,0,0,0,20,0,0,0,0
31,111,959900,2,"Block Group 2, Census Tract 9599, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,139,979100,2,"Block Group 2, Census Tract 9791, Pierce County, Nebraska",9,0,0,0,0,0,0,0,0
31,013,951300,5,"Block Group 5, Census Tract 9513, Box Butte County, Nebraska",27,0,0,0,0,0,0,0,0
31,027,977200,3,"Block Group 3, Census Tract 9772, Cedar County, Nebraska",21,0,0,0,0,0,0,6,0
31,033,954900,4,"Block Group 4, Census Tract 9549, Cheyenne County, Nebraska",0,0,0,0,0,0,0,0,0
31,039,972900,1,"Block Group 1, Census Tract 9729, Cuming County, Nebraska",9,0,0,0,0,0,0,0,9
31,081,969100,1,"Block Group 1, Census Tract 9691, Hamilton County, Nebraska",0,0,0,0,0,0,0,0,0
31,155,968100,2,"Block Group 2, Census Tract 9681, Saunders County, Nebraska",0,0,0,0,0,0,0,0,0
31,147,964500,1,"Block Group 1, Census Tract 9645, Richardson County, Nebraska",7,0,0,0,7,0,0,0,0
31,109,003103,2,"Block Group 2, Census Tract 31.03, Lancaster County, Nebraska",28,0,0,0,0,0,0,14,0
31,107,976400,1,"Block Group 1, Census Tract 9764, Knox County, Nebraska",15,0,0,0,0,0,0,0,0
31,053,964300,2,"Block Group 2, Census Tract 9643, Dodge County, Nebraska",55,0,0,0,0,0,0,0,0
31,055,007314,1,"Block Group 1, Census Tract 73.14, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007471,1,"Block Group 1, Census Tract 74.71, Douglas County, Nebraska",88,0,0,0,0,0,0,0,0
31,003,979800,1,"Block Group 1, Census Tract 9798, Antelope County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,010100,3,"Block Group 3, Census Tract 101, Lancaster County, Nebraska",19,0,0,0,0,0,0,0,0
31,109,010100,2,"Block Group 2, Census Tract 101, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,010100,1,"Block Group 1, Census Tract 101, Lancaster County, Nebraska",2,0,0,0,0,0,0,0,0
31,109,000700,1,"Block Group 1, Census Tract 7, Lancaster County, Nebraska",17,0,0,0,0,0,0,0,0
31,109,000700,2,"Block Group 2, Census Tract 7, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,000800,2,"Block Group 2, Census Tract 8, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,000800,3,"Block Group 3, Census Tract 8, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,000800,1,"Block Group 1, Census Tract 8, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,002900,2,"Block Group 2, Census Tract 29, Lancaster County, Nebraska",286,0,0,0,0,0,0,0,0
31,109,002900,1,"Block Group 1, Census Tract 29, Lancaster County, Nebraska",55,0,0,0,0,0,0,0,0
31,109,000500,1,"Block Group 1, Census Tract 5, Lancaster County, Nebraska",94,0,0,0,0,0,0,0,0
31,109,000900,1,"Block Group 1, Census Tract 9, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,000900,4,"Block Group 4, Census Tract 9, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,000900,2,"Block Group 2, Census Tract 9, Lancaster County, Nebraska",12,0,0,0,0,0,0,0,0
31,109,003003,1,"Block Group 1, Census Tract 30.03, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003500,1,"Block Group 1, Census Tract 35, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003707,1,"Block Group 1, Census Tract 37.07, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003707,3,"Block Group 3, Census Tract 37.07, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003707,4,"Block Group 4, Census Tract 37.07, Lancaster County, Nebraska",63,0,0,0,0,0,0,0,0
31,055,006701,1,"Block Group 1, Census Tract 67.01, Douglas County, Nebraska",31,0,0,0,0,0,0,0,0
31,055,006803,1,"Block Group 1, Census Tract 68.03, Douglas County, Nebraska",19,0,0,0,0,0,0,0,0
31,055,006803,2,"Block Group 2, Census Tract 68.03, Douglas County, Nebraska",51,0,0,0,0,0,0,0,0
31,055,007409,2,"Block Group 2, Census Tract 74.09, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007409,3,"Block Group 3, Census Tract 74.09, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007434,3,"Block Group 3, Census Tract 74.34, Douglas County, Nebraska",46,0,0,0,0,0,0,0,0
31,055,007438,1,"Block Group 1, Census Tract 74.38, Douglas County, Nebraska",16,0,0,0,0,0,16,0,0
31,055,007438,2,"Block Group 2, Census Tract 74.38, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007442,5,"Block Group 5, Census Tract 74.42, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007442,2,"Block Group 2, Census Tract 74.42, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007442,4,"Block Group 4, Census Tract 74.42, Douglas County, Nebraska",34,0,0,0,0,0,0,0,0
31,055,004200,1,"Block Group 1, Census Tract 42, Douglas County, Nebraska",9,0,0,0,0,0,0,9,0
31,055,005500,6,"Block Group 6, Census Tract 55, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006302,2,"Block Group 2, Census Tract 63.02, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006302,4,"Block Group 4, Census Tract 63.02, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006504,3,"Block Group 3, Census Tract 65.04, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,005800,3,"Block Group 3, Census Tract 58, Douglas County, Nebraska",18,0,0,0,0,0,0,0,0
31,055,005800,1,"Block Group 1, Census Tract 58, Douglas County, Nebraska",43,0,0,0,0,0,0,0,0
31,055,005800,4,"Block Group 4, Census Tract 58, Douglas County, Nebraska",6,0,0,0,0,0,0,0,0
31,055,006604,1,"Block Group 1, Census Tract 66.04, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006604,2,"Block Group 2, Census Tract 66.04, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007003,2,"Block Group 2, Census Tract 70.03, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007424,2,"Block Group 2, Census Tract 74.24, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007424,1,"Block Group 1, Census Tract 74.24, Douglas County, Nebraska",20,0,0,0,0,0,0,0,0
31,055,007439,5,"Block Group 5, Census Tract 74.39, Douglas County, Nebraska",23,0,0,0,0,0,0,0,0
31,055,007439,1,"Block Group 1, Census Tract 74.39, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007439,4,"Block Group 4, Census Tract 74.39, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,041,971700,3,"Block Group 3, Census Tract 9717, Custer County, Nebraska",0,0,0,0,0,0,0,0,0
31,041,971700,4,"Block Group 4, Census Tract 9717, Custer County, Nebraska",2,0,0,0,0,0,0,0,0
31,041,971700,2,"Block Group 2, Census Tract 9717, Custer County, Nebraska",7,0,0,0,0,0,0,7,0
31,041,971800,2,"Block Group 2, Census Tract 9718, Custer County, Nebraska",24,0,0,0,0,0,0,24,0
31,041,971900,3,"Block Group 3, Census Tract 9719, Custer County, Nebraska",0,0,0,0,0,0,0,0,0
31,041,971900,4,"Block Group 4, Census Tract 9719, Custer County, Nebraska",20,0,0,0,0,0,0,0,0
31,041,972000,1,"Block Group 1, Census Tract 9720, Custer County, Nebraska",0,0,0,0,0,0,0,0,0
31,041,972000,2,"Block Group 2, Census Tract 9720, Custer County, Nebraska",0,0,0,0,0,0,0,0,0
31,061,964700,1,"Block Group 1, Census Tract 9647, Franklin County, Nebraska",31,0,0,0,0,0,10,0,0
31,061,964700,2,"Block Group 2, Census Tract 9647, Franklin County, Nebraska",0,0,0,0,0,0,0,0,0
31,061,964600,2,"Block Group 2, Census Tract 9646, Franklin County, Nebraska",17,0,0,0,0,0,0,13,0
31,061,964600,1,"Block Group 1, Census Tract 9646, Franklin County, Nebraska",7,0,0,0,0,0,0,4,0
31,149,974600,2,"Block Group 2, Census Tract 9746, Rock County, Nebraska",14,0,0,0,0,0,5,0,0
31,149,974600,1,"Block Group 1, Census Tract 9746, Rock County, Nebraska",0,0,0,0,0,0,0,0,0
31,007,954000,1,"Block Group 1, Census Tract 9540, Banner County, Nebraska",0,0,0,0,0,0,0,0,0
31,063,961100,2,"Block Group 2, Census Tract 9611, Frontier County, Nebraska",0,0,0,0,0,0,0,0,0
31,063,961100,3,"Block Group 3, Census Tract 9611, Frontier County, Nebraska",31,0,0,6,0,0,0,0,0
31,063,961100,1,"Block Group 1, Census Tract 9611, Frontier County, Nebraska",12,0,0,0,0,0,0,12,0
31,163,970100,1,"Block Group 1, Census Tract 9701, Sherman County, Nebraska",5,0,0,0,0,0,0,0,0
31,163,970100,2,"Block Group 2, Census Tract 9701, Sherman County, Nebraska",13,0,0,0,0,13,0,0,0
31,055,007441,1,"Block Group 1, Census Tract 74.41, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007441,2,"Block Group 2, Census Tract 74.41, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007444,3,"Block Group 3, Census Tract 74.44, Douglas County, Nebraska",58,0,0,0,0,0,0,0,0
31,055,007449,1,"Block Group 1, Census Tract 74.49, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007465,1,"Block Group 1, Census Tract 74.65, Douglas County, Nebraska",79,0,0,0,0,0,0,0,0
31,055,007465,4,"Block Group 4, Census Tract 74.65, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,000700,1,"Block Group 1, Census Tract 7, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,001800,1,"Block Group 1, Census Tract 18, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002400,2,"Block Group 2, Census Tract 24, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,123,952500,4,"Block Group 4, Census Tract 9525, Morrill County, Nebraska",0,0,0,0,0,0,0,0,0
31,123,952500,2,"Block Group 2, Census Tract 9525, Morrill County, Nebraska",0,0,0,0,0,0,0,0,0
31,123,952500,3,"Block Group 3, Census Tract 9525, Morrill County, Nebraska",0,0,0,0,0,0,0,0,0
31,123,952500,1,"Block Group 1, Census Tract 9525, Morrill County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,001800,1,"Block Group 1, Census Tract 18, Lancaster County, Nebraska",5,0,0,0,0,0,0,0,0
31,109,003002,3,"Block Group 3, Census Tract 30.02, Lancaster County, Nebraska",70,0,0,0,0,0,0,0,0
31,109,003002,2,"Block Group 2, Census Tract 30.02, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003802,2,"Block Group 2, Census Tract 38.02, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002400,1,"Block Group 1, Census Tract 24, Douglas County, Nebraska",30,0,0,0,0,0,0,0,0
31,055,002400,4,"Block Group 4, Census Tract 24, Douglas County, Nebraska",24,0,0,0,0,0,0,0,0
31,055,002700,1,"Block Group 1, Census Tract 27, Douglas County, Nebraska",28,0,0,0,0,0,0,0,14
31,055,002700,3,"Block Group 3, Census Tract 27, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007466,3,"Block Group 3, Census Tract 74.66, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007466,5,"Block Group 5, Census Tract 74.66, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007466,1,"Block Group 1, Census Tract 74.66, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007466,6,"Block Group 6, Census Tract 74.66, Douglas County, Nebraska",60,0,0,0,0,0,0,0,0
31,055,000500,2,"Block Group 2, Census Tract 5, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002000,2,"Block Group 2, Census Tract 20, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002000,1,"Block Group 1, Census Tract 20, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002500,2,"Block Group 2, Census Tract 25, Douglas County, Nebraska",14,0,0,0,0,0,0,0,0
31,055,002500,3,"Block Group 3, Census Tract 25, Douglas County, Nebraska",30,0,0,0,0,0,0,0,0
31,055,002600,2,"Block Group 2, Census Tract 26, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,004700,2,"Block Group 2, Census Tract 47, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,004700,1,"Block Group 1, Census Tract 47, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010300,1,"Block Group 1, Census Tract 103, Dakota County, Nebraska",33,0,0,0,0,26,0,0,7
31,043,010400,1,"Block Group 1, Census Tract 104, Dakota County, Nebraska",5,0,0,0,0,0,0,0,0
31,043,010200,3,"Block Group 3, Census Tract 102, Dakota County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010200,1,"Block Group 1, Census Tract 102, Dakota County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010200,4,"Block Group 4, Census Tract 102, Dakota County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010100,4,"Block Group 4, Census Tract 101, Dakota County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010100,2,"Block Group 2, Census Tract 101, Dakota County, Nebraska",0,0,0,0,0,0,0,0,0
31,181,965000,1,"Block Group 1, Census Tract 9650, Webster County, Nebraska",0,0,0,0,0,0,0,0,0
31,181,965000,2,"Block Group 2, Census Tract 9650, Webster County, Nebraska",7,0,0,0,0,0,0,7,0
31,181,965100,2,"Block Group 2, Census Tract 9651, Webster County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,968900,3,"Block Group 3, Census Tract 9689, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969000,1,"Block Group 1, Census Tract 9690, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006101,1,"Block Group 1, Census Tract 61.01, Douglas County, Nebraska",14,0,0,0,0,0,0,0,0
31,055,006101,3,"Block Group 3, Census Tract 61.01, Douglas County, Nebraska",92,0,0,12,0,0,0,0,15
31,055,006101,2,"Block Group 2, Census Tract 61.01, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006202,1,"Block Group 1, Census Tract 62.02, Douglas County, Nebraska",26,0,0,0,26,0,0,0,0
31,055,006202,4,"Block Group 4, Census Tract 62.02, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006202,2,"Block Group 2, Census Tract 62.02, Douglas County, Nebraska",24,0,0,0,0,0,0,0,0
31,153,010702,1,"Block Group 1, Census Tract 107.02, Sarpy County, Nebraska",4,0,0,0,0,0,0,0,0
31,153,010702,4,"Block Group 4, Census Tract 107.02, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010104,1,"Block Group 1, Census Tract 101.04, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010108,1,"Block Group 1, Census Tract 101.08, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010108,2,"Block Group 2, Census Tract 101.08, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010206,2,"Block Group 2, Census Tract 102.06, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010206,4,"Block Group 4, Census Tract 102.06, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010501,3,"Block Group 3, Census Tract 105.01, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969000,4,"Block Group 4, Census Tract 9690, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969000,2,"Block Group 2, Census Tract 9690, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969100,1,"Block Group 1, Census Tract 9691, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969100,3,"Block Group 3, Census Tract 9691, Buffalo County, Nebraska",23,0,0,0,0,0,13,0,0
31,019,969100,4,"Block Group 4, Census Tract 9691, Buffalo County, Nebraska",3,0,0,0,0,0,0,0,3
31,019,969100,2,"Block Group 2, Census Tract 9691, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969202,1,"Block Group 1, Census Tract 9692.02, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969500,2,"Block Group 2, Census Tract 9695, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969500,1,"Block Group 1, Census Tract 9695, Buffalo County, Nebraska",21,0,0,0,0,0,0,0,0
31,019,969400,2,"Block Group 2, Census Tract 9694, Buffalo County, Nebraska",21,0,0,0,0,0,0,0,0
31,019,969300,1,"Block Group 1, Census Tract 9693, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969300,2,"Block Group 2, Census Tract 9693, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,051,977600,3,"Block Group 3, Census Tract 9776, Dixon County, Nebraska",0,0,0,0,0,0,0,0,0
31,051,977600,2,"Block Group 2, Census Tract 9776, Dixon County, Nebraska",3,0,0,0,0,0,3,0,0
31,057,962300,1,"Block Group 1, Census Tract 9623, Dundy County, Nebraska",11,0,0,0,0,0,0,0,11
31,057,962300,2,"Block Group 2, Census Tract 9623, Dundy County, Nebraska",0,0,0,0,0,0,0,0,0
31,077,970900,1,"Block Group 1, Census Tract 9709, Greeley County, Nebraska",14,6,0,0,0,0,0,6,2
31,077,970900,2,"Block Group 2, Census Tract 9709, Greeley County, Nebraska",15,0,0,0,0,0,0,6,0
31,079,000300,5,"Block Group 5, Census Tract 3, Hall County, Nebraska",35,0,0,0,0,0,0,0,0
31,079,000300,3,"Block Group 3, Census Tract 3, Hall County, Nebraska",50,0,0,0,0,0,0,0,0
31,079,000300,2,"Block Group 2, Census Tract 3, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,079,000400,5,"Block Group 5, Census Tract 4, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,079,000400,4,"Block Group 4, Census Tract 4, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,049,955400,1,"Block Group 1, Census Tract 9554, Deuel County, Nebraska",22,0,0,0,10,0,0,0,0
31,153,010103,4,"Block Group 4, Census Tract 101.03, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010503,4,"Block Group 4, Census Tract 105.03, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010503,3,"Block Group 3, Census Tract 105.03, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010105,1,"Block Group 1, Census Tract 101.05, Sarpy County, Nebraska",24,0,0,0,0,0,0,0,0
31,153,010105,3,"Block Group 3, Census Tract 101.05, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010203,2,"Block Group 2, Census Tract 102.03, Sarpy County, Nebraska",10,0,0,0,0,0,0,0,0
31,153,010203,3,"Block Group 3, Census Tract 102.03, Sarpy County, Nebraska",23,0,0,0,0,0,0,0,0
31,109,002701,1,"Block Group 1, Census Tract 27.01, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003604,1,"Block Group 1, Census Tract 36.04, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003706,3,"Block Group 3, Census Tract 37.06, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,033,955000,2,"Block Group 2, Census Tract 9550, Cheyenne County, Nebraska",32,0,0,0,0,0,0,0,0
31,033,955000,1,"Block Group 1, Census Tract 9550, Cheyenne County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968500,1,"Block Group 1, Census Tract 9685, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968500,3,"Block Group 3, Census Tract 9685, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968500,2,"Block Group 2, Census Tract 9685, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968500,5,"Block Group 5, Census Tract 9685, Dawson County, Nebraska",27,0,0,0,0,0,27,0,0
31,047,968500,4,"Block Group 4, Census Tract 9685, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968300,4,"Block Group 4, Census Tract 9683, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968300,1,"Block Group 1, Census Tract 9683, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968300,3,"Block Group 3, Census Tract 9683, Dawson County, Nebraska",33,0,0,0,33,0,0,0,0
31,047,968300,2,"Block Group 2, Census Tract 9683, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968100,2,"Block Group 2, Census Tract 9681, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968100,1,"Block Group 1, Census Tract 9681, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968200,4,"Block Group 4, Census Tract 9682, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968200,3,"Block Group 3, Census Tract 9682, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968400,3,"Block Group 3, Census Tract 9684, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968400,2,"Block Group 2, Census Tract 9684, Dawson County, Nebraska",34,0,0,0,0,0,0,0,0
31,047,968000,2,"Block Group 2, Census Tract 9680, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968600,2,"Block Group 2, Census Tract 9686, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,047,968600,1,"Block Group 1, Census Tract 9686, Dawson County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010623,2,"Block Group 2, Census Tract 106.23, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010626,3,"Block Group 3, Census Tract 106.26, Sarpy County, Nebraska",49,0,0,0,0,0,0,0,0
31,153,010626,2,"Block Group 2, Census Tract 106.26, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010632,2,"Block Group 2, Census Tract 106.32, Sarpy County, Nebraska",30,0,0,0,0,0,0,0,0
31,153,010632,3,"Block Group 3, Census Tract 106.32, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,059,091600,1,"Block Group 1, Census Tract 916, Fillmore County, Nebraska",0,0,0,0,0,0,0,0,0
31,059,091700,3,"Block Group 3, Census Tract 917, Fillmore County, Nebraska",11,0,0,0,0,0,0,0,11
31,059,091700,1,"Block Group 1, Census Tract 917, Fillmore County, Nebraska",3,0,0,0,0,0,0,0,0
31,153,010619,4,"Block Group 4, Census Tract 106.19, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010619,1,"Block Group 1, Census Tract 106.19, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010702,3,"Block Group 3, Census Tract 107.02, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,105,954500,1,"Block Group 1, Census Tract 9545, Kimball County, Nebraska",0,0,0,0,0,0,0,0,0
31,105,954500,4,"Block Group 4, Census Tract 9545, Kimball County, Nebraska",55,0,0,0,0,0,0,0,0
31,107,976300,2,"Block Group 2, Census Tract 9763, Knox County, Nebraska",23,0,0,0,0,0,0,6,0
31,107,976300,1,"Block Group 1, Census Tract 9763, Knox County, Nebraska",13,0,0,0,0,0,0,8,0
31,107,976200,2,"Block Group 2, Census Tract 9762, Knox County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960500,1,"Block Group 1, Census Tract 9605, Lincoln County, Nebraska",73,0,28,0,0,0,0,0,0
31,111,960500,2,"Block Group 2, Census Tract 9605, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960600,1,"Block Group 1, Census Tract 9606, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960600,3,"Block Group 3, Census Tract 9606, Lincoln County, Nebraska",2,0,0,0,0,0,2,0,0
31,111,959700,1,"Block Group 1, Census Tract 9597, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960200,1,"Block Group 1, Census Tract 9602, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960200,3,"Block Group 3, Census Tract 9602, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960200,4,"Block Group 4, Census Tract 9602, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007450,2,"Block Group 2, Census Tract 74.50, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007450,3,"Block Group 3, Census Tract 74.50, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007451,5,"Block Group 5, Census Tract 74.51, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007451,4,"Block Group 4, Census Tract 74.51, Douglas County, Nebraska",50,0,0,0,0,0,0,0,0
31,055,007451,1,"Block Group 1, Census Tract 74.51, Douglas County, Nebraska",40,0,0,0,0,0,0,0,0
31,055,007463,1,"Block Group 1, Census Tract 74.63, Douglas County, Nebraska",56,0,0,0,0,0,0,0,0
31,055,007463,3,"Block Group 3, Census Tract 74.63, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007463,4,"Block Group 4, Census Tract 74.63, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007464,1,"Block Group 1, Census Tract 74.64, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006603,2,"Block Group 2, Census Tract 66.03, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006603,3,"Block Group 3, Census Tract 66.03, Douglas County, Nebraska",22,0,0,0,0,0,0,0,0
31,055,006603,1,"Block Group 1, Census Tract 66.03, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007443,3,"Block Group 3, Census Tract 74.43, Douglas County, Nebraska",67,0,0,0,0,0,0,0,0
